customer_id,recencia_dias,frecuencia_compras,ticket_promedio,total_gastado,antiguedad_dias,score_satisfaccion,n_categorias,usa_app,n_tickets_soporte,region,canal_adquisicion,churn,segmento_latente,segmento_id,segmento_nombre,churn_prob,accion
C00186,134,6,138.18,920.4,646,4.0,1,0,1,Trujillo,Directo,0,at_risk,3,Inactivos,0.326,📧 Newsletter personalizado + recomendaciones
C00187,54,4,61.83,224.61,606,2.9,3,1,0,Arequipa,Paid Search,0,at_risk,3,Inactivos,0.101,✅ Programa de fidelización estándar
C00188,189,1,52.99,57.83,1031,3.0,5,1,2,Lima,Email,1,lost,3,Inactivos,0.989,🚨 Intervención urgente: llamada + descuento 20%
C00189,180,2,115.37,195.42,169,2.8,5,0,3,Lima,Social,1,lost,3,Inactivos,0.92,🚨 Intervención urgente: llamada + descuento 20%
C00190,39,14,165.53,2514.37,91,4.2,5,1,0,Lima,Orgánico,0,loyal,1,Leales,0.066,✅ Programa de fidelización estándar
C00191,6,2,108.75,158.01,181,4.1,4,0,0,Cusco,Paid Search,0,new,4,Nuevos,0.098,✅ Programa de fidelización estándar
C00192,7,1,102.32,107.92,159,3.4,3,1,0,Cusco,Paid Search,0,new,4,Nuevos,0.057,✅ Programa de fidelización estándar
C00193,30,10,112.68,1017.73,460,4.3,1,1,1,Arequipa,Orgánico,1,loyal,1,Leales,0.88,🚨 Intervención urgente: llamada + descuento 20%
C00194,56,7,102.33,621.8,1691,3.5,1,1,1,Lima,Paid Search,0,at_risk,3,Inactivos,0.018,✅ Programa de fidelización estándar
C00195,85,3,80.84,278.72,1493,3.4,4,0,0,Lima,Orgánico,0,at_risk,3,Inactivos,0.205,✅ Programa de fidelización estándar
C00196,3,1,83.16,75.96,1265,3.6,6,0,0,Trujillo,Orgánico,1,new,4,Nuevos,0.845,🚨 Intervención urgente: llamada + descuento 20%
C00197,8,2,69.33,125.71,429,3.3,1,0,0,Cusco,Orgánico,0,new,4,Nuevos,0.029,✅ Programa de fidelización estándar
C00198,10,23,276.96,6612.08,703,4.3,1,1,0,Cusco,Directo,0,champion,0,Champions,0.02,✅ Programa de fidelización estándar
C00199,60,4,106.25,467.9,1770,4.8,3,0,0,Trujillo,Paid Search,0,at_risk,3,Inactivos,0.084,✅ Programa de fidelización estándar
C00200,70,2,56.46,95.88,570,3.2,4,0,0,Arequipa,Directo,0,at_risk,3,Inactivos,0.135,✅ Programa de fidelización estándar
C00201,82,6,144.36,792.21,211,4.5,4,1,1,Lima,Paid Search,0,at_risk,3,Inactivos,0.204,✅ Programa de fidelización estándar
C00202,20,5,151.14,613.5,1104,3.5,5,0,0,Lima,Paid Search,0,loyal,3,Inactivos,0.062,✅ Programa de fidelización estándar
C00203,8,1,127.68,187.67,555,3.5,1,0,0,Cusco,Paid Search,0,new,4,Nuevos,0.073,✅ Programa de fidelización estándar
C00204,225,2,100.76,180.2,379,4.0,2,1,5,Arequipa,Paid Search,1,lost,3,Inactivos,0.953,🚨 Intervención urgente: llamada + descuento 20%
C00205,189,3,56.16,184.65,1111,3.2,6,1,5,Lima,Orgánico,1,lost,3,Inactivos,0.881,🚨 Intervención urgente: llamada + descuento 20%
C00206,5,1,63.54,79.93,448,3.1,3,0,0,Lima,Email,0,new,4,Nuevos,0.056,✅ Programa de fidelización estándar
C00207,191,3,62.75,217.05,1190,3.7,3,1,2,Arequipa,Orgánico,0,lost,3,Inactivos,0.235,✅ Programa de fidelización estándar
C00208,91,3,126.84,286.74,669,4.4,6,0,0,Lima,Email,1,at_risk,3,Inactivos,0.826,🚨 Intervención urgente: llamada + descuento 20%
C00209,71,4,126.28,387.96,66,4.6,6,0,0,Lima,Email,0,at_risk,3,Inactivos,0.939,🚨 Intervención urgente: llamada + descuento 20%
C00210,33,8,216.79,1854.03,523,3.3,2,0,0,Lima,Orgánico,1,loyal,1,Leales,0.172,✅ Programa de fidelización estándar
C00211,177,2,89.16,173.18,388,3.7,5,0,2,Arequipa,Orgánico,1,lost,3,Inactivos,0.984,🚨 Intervención urgente: llamada + descuento 20%
C00212,44,11,142.84,1595.69,1138,3.7,2,1,1,Arequipa,Social,1,loyal,1,Leales,0.706,🚨 Intervención urgente: llamada + descuento 20%
C00213,172,2,128.45,260.86,1775,2.5,6,0,4,Lima,Paid Search,0,lost,3,Inactivos,0.269,📧 Newsletter personalizado + recomendaciones
C00214,43,10,113.52,1158.57,680,3.5,6,1,1,Trujillo,Orgánico,1,loyal,1,Leales,0.904,🚨 Intervención urgente: llamada + descuento 20%
C00215,25,21,377.84,9337.98,568,4.5,2,0,0,Lima,Directo,0,champion,0,Champions,0.075,✅ Programa de fidelización estándar
C00216,14,9,157.01,1168.13,373,4.0,5,0,0,Lima,Orgánico,1,loyal,1,Leales,0.853,🚨 Intervención urgente: llamada + descuento 20%
C00217,11,23,336.15,6685.69,774,4.4,2,0,0,Trujillo,Email,0,champion,0,Champions,0.076,✅ Programa de fidelización estándar
C00218,121,1,71.09,80.04,200,3.1,5,0,2,Arequipa,Directo,1,lost,3,Inactivos,0.946,🚨 Intervención urgente: llamada + descuento 20%
C00219,222,2,46.93,96.83,1743,3.1,6,0,2,Cusco,Orgánico,1,lost,3,Inactivos,0.951,🚨 Intervención urgente: llamada + descuento 20%
C00220,31,1,92.48,123.57,895,4.5,6,1,0,Arequipa,Orgánico,1,at_risk,3,Inactivos,0.942,🚨 Intervención urgente: llamada + descuento 20%
C00221,38,12,174.39,2539.48,49,3.8,6,1,0,Arequipa,Orgánico,0,loyal,1,Leales,0.041,✅ Programa de fidelización estándar
C00222,1,21,255.3,4446.84,332,4.6,1,1,0,Lima,Paid Search,1,champion,2,En Riesgo,0.882,🚨 Intervención urgente: llamada + descuento 20%
C00223,19,21,348.96,7498.54,805,4.4,5,1,0,Lima,Orgánico,0,champion,0,Champions,0.117,✅ Programa de fidelización estándar
C00224,12,7,225.97,1636.85,1026,3.9,6,0,1,Lima,Email,1,loyal,1,Leales,0.866,🚨 Intervención urgente: llamada + descuento 20%
C00225,5,1,109.47,118.34,1250,4.2,4,1,1,Lima,Orgánico,1,new,4,Nuevos,0.816,🚨 Intervención urgente: llamada + descuento 20%
C00226,21,2,141.52,316.26,356,3.6,4,1,1,Piura,Paid Search,0,loyal,3,Inactivos,0.103,✅ Programa de fidelización estándar
C00227,72,5,144.09,765.2,605,3.4,2,0,0,Lima,Directo,1,at_risk,3,Inactivos,0.761,🚨 Intervención urgente: llamada + descuento 20%
C00228,14,27,305.73,7665.41,1609,4.2,4,1,0,Cusco,Social,0,champion,0,Champions,0.101,✅ Programa de fidelización estándar
C00229,38,6,163.96,791.65,1065,4.6,5,0,2,Arequipa,Email,1,loyal,3,Inactivos,0.762,🚨 Intervención urgente: llamada + descuento 20%
C00230,76,4,86.72,353.8,390,3.9,1,0,1,Trujillo,Paid Search,1,at_risk,3,Inactivos,0.943,🚨 Intervención urgente: llamada + descuento 20%
C00231,70,3,108.69,372.58,801,3.5,5,0,0,Lima,Email,0,at_risk,3,Inactivos,0.215,✅ Programa de fidelización estándar
C00232,49,9,277.46,2184.82,325,3.4,3,1,1,Arequipa,Paid Search,0,loyal,1,Leales,0.417,📧 Newsletter personalizado + recomendaciones
C00233,11,15,404.69,6860.47,1456,4.5,2,1,1,Lima,Paid Search,0,champion,0,Champions,0.079,✅ Programa de fidelización estándar
C00234,95,5,98.74,454.74,1491,3.4,6,1,0,Lima,Orgánico,0,at_risk,3,Inactivos,0.098,✅ Programa de fidelización estándar
C00235,46,4,107.33,336.3,798,4.0,1,1,0,Trujillo,Social,0,loyal,3,Inactivos,0.071,✅ Programa de fidelización estándar
C00236,23,7,150.57,1068.11,1428,3.7,2,1,0,Lima,Paid Search,0,loyal,3,Inactivos,0.055,✅ Programa de fidelización estándar
C00237,3,1,97.92,106.79,788,3.9,3,0,1,Lima,Orgánico,0,new,4,Nuevos,0.07,✅ Programa de fidelización estándar
C00238,73,1,151.63,175.61,682,3.3,4,0,1,Arequipa,Paid Search,0,at_risk,3,Inactivos,0.262,📧 Newsletter personalizado + recomendaciones
C00239,66,3,166.85,514.89,847,4.3,3,1,1,Lima,Paid Search,1,at_risk,3,Inactivos,0.892,🚨 Intervención urgente: llamada + descuento 20%
C00240,93,2,109.3,245.2,722,4.2,4,0,0,Piura,Social,0,at_risk,3,Inactivos,0.047,✅ Programa de fidelización estándar
C00241,63,3,78.44,234.57,529,3.5,2,0,1,Piura,Email,1,at_risk,3,Inactivos,0.429,📧 Newsletter personalizado + recomendaciones
C00242,71,4,78.67,272.01,1479,3.1,2,0,0,Cusco,Social,0,at_risk,3,Inactivos,0.226,✅ Programa de fidelización estándar
C00243,221,2,43.43,83.92,1718,3.6,6,0,5,Lima,Orgánico,1,lost,3,Inactivos,0.961,🚨 Intervención urgente: llamada + descuento 20%
C00244,259,2,81.04,130.34,1097,2.6,6,0,1,Lima,Paid Search,0,lost,3,Inactivos,0.287,📧 Newsletter personalizado + recomendaciones
C00245,39,8,267.85,2527.52,1162,3.1,2,0,0,Piura,Paid Search,0,loyal,1,Leales,0.006,✅ Programa de fidelización estándar
C00246,69,7,147.56,1105.36,1151,3.6,6,0,0,Lima,Orgánico,0,at_risk,3,Inactivos,0.174,✅ Programa de fidelización estándar
C00247,100,9,120.59,999.51,1792,3.4,5,0,0,Piura,Paid Search,1,at_risk,3,Inactivos,0.889,🚨 Intervención urgente: llamada + descuento 20%
C00248,8,1,102.23,96.06,1498,4.4,1,0,1,Piura,Social,0,new,4,Nuevos,0.148,✅ Programa de fidelización estándar
C00249,161,2,45.71,95.27,1134,2.8,5,1,3,Cusco,Orgánico,1,lost,3,Inactivos,0.948,🚨 Intervención urgente: llamada + descuento 20%
C00250,28,7,83.64,603.16,1271,4.0,3,1,0,Lima,Paid Search,0,at_risk,3,Inactivos,0.021,✅ Programa de fidelización estándar
C00251,16,9,384.96,3696.9,178,4.7,1,1,0,Lima,Orgánico,0,champion,0,Champions,0.126,✅ Programa de fidelización estándar
C00252,58,3,92.49,345.01,976,2.9,2,1,1,Cusco,Orgánico,1,at_risk,3,Inactivos,0.896,🚨 Intervención urgente: llamada + descuento 20%
C00253,19,16,242.94,3380.3,1129,4.4,2,0,1,Lima,Orgánico,1,champion,1,Leales,0.858,🚨 Intervención urgente: llamada + descuento 20%
C00254,28,9,152.27,1307.26,1645,3.9,2,1,0,Lima,Directo,0,loyal,1,Leales,0.074,✅ Programa de fidelización estándar
C00255,20,9,103.67,785.9,593,3.2,4,1,1,Arequipa,Social,0,loyal,3,Inactivos,0.029,✅ Programa de fidelización estándar
C00256,154,3,58.68,155.55,92,2.7,3,0,0,Piura,Directo,1,lost,3,Inactivos,0.947,🚨 Intervención urgente: llamada + descuento 20%
C00257,18,11,225.41,2335.5,1649,4.5,5,0,0,Arequipa,Paid Search,1,loyal,1,Leales,0.081,✅ Programa de fidelización estándar
C00258,84,4,94.04,452.06,423,3.4,6,1,1,Arequipa,Orgánico,1,at_risk,3,Inactivos,0.917,🚨 Intervención urgente: llamada + descuento 20%
C00259,3,2,97.17,219.62,1556,3.8,3,0,0,Lima,Paid Search,0,new,4,Nuevos,0.067,✅ Programa de fidelización estándar
C00260,20,11,191.24,2237.6,1420,3.7,4,1,0,Arequipa,Paid Search,1,loyal,1,Leales,0.187,✅ Programa de fidelización estándar
C00261,33,4,140.53,462.54,1531,3.6,4,1,0,Piura,Social,1,at_risk,3,Inactivos,0.882,🚨 Intervención urgente: llamada + descuento 20%
C00262,47,6,135.59,653.63,1308,4.0,3,0,0,Lima,Orgánico,0,at_risk,3,Inactivos,0.095,✅ Programa de fidelización estándar
C00263,1,15,480.33,6301.85,88,4.0,4,0,1,Lima,Paid Search,0,champion,2,En Riesgo,0.133,✅ Programa de fidelización estándar
C00264,172,4,87.67,313.43,549,2.6,6,1,4,Cusco,Orgánico,1,lost,3,Inactivos,0.965,🚨 Intervención urgente: llamada + descuento 20%
C00265,14,20,348.69,7070.04,848,4.8,1,0,0,Trujillo,Paid Search,0,champion,0,Champions,0.133,✅ Programa de fidelización estándar
C00266,75,5,115.86,558.07,418,4.2,2,1,0,Arequipa,Email,0,at_risk,3,Inactivos,0.059,✅ Programa de fidelización estándar
C00267,64,7,183.19,1418.67,617,4.1,5,0,0,Trujillo,Paid Search,0,at_risk,1,Leales,0.072,✅ Programa de fidelización estándar
C00268,115,2,140.52,295.86,1479,2.9,4,1,0,Lima,Paid Search,1,at_risk,3,Inactivos,0.931,🚨 Intervención urgente: llamada + descuento 20%
C00269,127,3,75.42,197.05,1043,2.8,5,0,4,Lima,Paid Search,0,lost,3,Inactivos,0.24,✅ Programa de fidelización estándar
C00270,43,11,170.08,1947.25,1643,4.1,2,1,0,Trujillo,Paid Search,0,loyal,1,Leales,0.018,✅ Programa de fidelización estándar
C00271,16,24,428.38,11117.58,665,4.5,6,0,0,Trujillo,Social,0,champion,0,Champions,0.068,✅ Programa de fidelización estándar
C00272,183,4,51.06,168.08,1555,2.9,3,0,1,Cusco,Social,1,lost,3,Inactivos,0.927,🚨 Intervención urgente: llamada + descuento 20%
C00273,63,4,169.39,710.59,553,3.1,6,1,0,Cusco,Directo,0,at_risk,3,Inactivos,0.799,🚨 Intervención urgente: llamada + descuento 20%
C00274,174,1,44.37,39.04,309,3.5,2,0,3,Lima,Social,0,lost,3,Inactivos,0.281,📧 Newsletter personalizado + recomendaciones
C00275,170,2,45.75,87.05,1098,2.9,5,0,13,Lima,Paid Search,1,lost,3,Inactivos,0.906,🚨 Intervención urgente: llamada + descuento 20%
C00276,182,4,129.1,475.82,594,2.4,1,0,4,Trujillo,Email,1,lost,3,Inactivos,0.982,🚨 Intervención urgente: llamada + descuento 20%
C00277,66,3,128.84,313.82,1234,3.9,3,0,0,Arequipa,Paid Search,0,at_risk,3,Inactivos,0.084,✅ Programa de fidelización estándar
C00278,24,13,134.75,1696.38,1454,3.8,4,0,0,Trujillo,Paid Search,0,loyal,1,Leales,0.383,📧 Newsletter personalizado + recomendaciones
C00279,226,3,70.74,278.2,1427,2.4,1,1,2,Trujillo,Social,1,lost,3,Inactivos,0.962,🚨 Intervención urgente: llamada + descuento 20%
C00280,52,1,64.21,78.24,263,4.2,2,0,1,Cusco,Orgánico,0,at_risk,3,Inactivos,0.652,⚠️ Email win-back + cupón 15%
C00281,44,14,229.17,2658.72,215,4.4,5,0,0,Lima,Directo,0,loyal,1,Leales,0.005,✅ Programa de fidelización estándar
C00282,11,1,113.18,108.74,834,3.9,5,0,0,Lima,Paid Search,1,new,3,Inactivos,0.803,🚨 Intervención urgente: llamada + descuento 20%
C00283,8,1,85.59,73.19,104,4.2,5,1,0,Lima,Email,0,new,4,Nuevos,0.127,✅ Programa de fidelización estándar
C00284,94,4,106.42,423.88,967,4.5,2,1,0,Arequipa,Email,1,at_risk,3,Inactivos,0.9,🚨 Intervención urgente: llamada + descuento 20%
C00285,18,15,411.22,6857.11,739,4.5,3,1,1,Lima,Social,0,champion,0,Champions,0.05,✅ Programa de fidelización estándar
C00286,63,2,143.87,350.05,1644,4.1,4,1,1,Lima,Email,1,at_risk,3,Inactivos,0.897,🚨 Intervención urgente: llamada + descuento 20%
C00287,173,1,52.63,78.28,262,2.4,1,1,1,Lima,Email,1,lost,3,Inactivos,0.974,🚨 Intervención urgente: llamada + descuento 20%
C00288,2,1,96.61,112.69,1221,3.5,2,0,0,Lima,Orgánico,0,new,4,Nuevos,0.043,✅ Programa de fidelización estándar
C00289,35,6,196.89,1406.55,564,2.9,5,0,1,Arequipa,Paid Search,0,loyal,1,Leales,0.15,✅ Programa de fidelización estándar
C00290,23,16,407.54,7695.99,1460,4.7,4,0,0,Lima,Orgánico,0,champion,0,Champions,0.174,✅ Programa de fidelización estándar
C00291,1,1,134.43,143.93,1283,3.9,5,0,0,Lima,Email,1,new,2,En Riesgo,0.704,🚨 Intervención urgente: llamada + descuento 20%
C00292,124,2,125.15,196.25,925,4.4,2,1,0,Cusco,Paid Search,0,at_risk,3,Inactivos,0.138,✅ Programa de fidelización estándar
C00293,84,4,150.15,630.86,1001,4.0,5,1,0,Lima,Email,1,at_risk,3,Inactivos,0.843,🚨 Intervención urgente: llamada + descuento 20%
C00294,6,1,144.34,154.83,676,3.6,2,1,1,Lima,Orgánico,1,new,4,Nuevos,0.812,🚨 Intervención urgente: llamada + descuento 20%
C00295,11,23,338.58,9113.92,322,4.0,5,0,0,Lima,Orgánico,0,champion,0,Champions,0.156,✅ Programa de fidelización estándar
C00296,203,3,64.54,162.46,1453,2.9,2,1,1,Trujillo,Email,0,lost,3,Inactivos,0.29,📧 Newsletter personalizado + recomendaciones
C00297,4,19,305.0,6659.69,67,4.5,5,0,0,Lima,Orgánico,0,champion,0,Champions,0.33,📧 Newsletter personalizado + recomendaciones
C00298,53,6,123.04,848.66,1285,4.7,4,0,0,Arequipa,Orgánico,1,at_risk,3,Inactivos,0.88,🚨 Intervención urgente: llamada + descuento 20%
C00299,158,1,45.58,39.58,197,2.2,4,1,4,Lima,Orgánico,1,lost,3,Inactivos,0.918,🚨 Intervención urgente: llamada + descuento 20%
C00300,76,5,117.06,485.02,1338,4.0,5,0,1,Lima,Directo,1,at_risk,3,Inactivos,0.934,🚨 Intervención urgente: llamada + descuento 20%
C00301,3,1,119.21,107.76,132,4.6,5,0,2,Lima,Email,0,new,4,Nuevos,0.033,✅ Programa de fidelización estándar
C00302,75,3,118.82,383.8,174,3.7,2,1,0,Lima,Paid Search,1,at_risk,3,Inactivos,0.917,🚨 Intervención urgente: llamada + descuento 20%
C00303,41,5,114.81,559.36,784,3.6,2,1,1,Arequipa,Paid Search,0,loyal,3,Inactivos,0.028,✅ Programa de fidelización estándar
C00304,10,12,210.87,2993.31,689,3.1,2,0,0,Trujillo,Paid Search,0,loyal,1,Leales,0.048,✅ Programa de fidelización estándar
C00305,69,5,182.15,820.55,395,3.6,3,1,0,Piura,Social,0,at_risk,3,Inactivos,0.111,✅ Programa de fidelización estándar
C00306,63,3,78.83,250.17,182,4.0,5,1,1,Lima,Email,0,at_risk,3,Inactivos,0.261,📧 Newsletter personalizado + recomendaciones
C00307,13,19,300.89,5682.25,857,4.5,6,0,0,Lima,Orgánico,0,champion,0,Champions,0.024,✅ Programa de fidelización estándar
C00308,58,5,146.07,638.08,451,3.1,5,0,1,Trujillo,Orgánico,1,at_risk,3,Inactivos,0.292,📧 Newsletter personalizado + recomendaciones
C00309,112,4,156.06,595.62,348,3.4,5,1,1,Lima,Orgánico,0,at_risk,3,Inactivos,0.197,✅ Programa de fidelización estándar
C00310,127,2,95.39,176.97,1691,3.7,5,0,0,Lima,Email,1,lost,3,Inactivos,0.866,🚨 Intervención urgente: llamada + descuento 20%
C00311,163,1,26.63,24.86,1757,3.2,2,0,3,Lima,Social,0,lost,3,Inactivos,0.142,✅ Programa de fidelización estándar
C00312,215,2,108.81,167.53,514,3.8,2,1,1,Lima,Paid Search,0,lost,3,Inactivos,0.375,📧 Newsletter personalizado + recomendaciones
C00313,9,21,336.37,5565.72,112,4.8,3,1,0,Piura,Orgánico,0,champion,0,Champions,0.044,✅ Programa de fidelización estándar
C00314,46,11,172.32,1730.02,1586,2.9,2,0,0,Cusco,Orgánico,0,loyal,1,Leales,0.011,✅ Programa de fidelización estándar
C00315,195,2,61.29,147.98,1341,2.8,6,0,6,Arequipa,Directo,0,lost,3,Inactivos,0.188,✅ Programa de fidelización estándar
C00316,64,7,35.33,247.12,1542,3.6,5,1,1,Lima,Paid Search,0,at_risk,3,Inactivos,0.083,✅ Programa de fidelización estándar
C00317,23,23,285.87,6927.71,1321,4.2,5,0,1,Lima,Social,0,champion,0,Champions,0.004,✅ Programa de fidelización estándar
C00318,165,1,113.39,132.55,1686,2.5,1,1,4,Lima,Email,1,lost,3,Inactivos,0.636,⚠️ Email win-back + cupón 15%
C00319,143,2,71.21,172.6,1676,3.0,2,1,3,Lima,Paid Search,1,lost,3,Inactivos,0.88,🚨 Intervención urgente: llamada + descuento 20%
C00320,48,7,90.22,741.22,108,3.7,1,0,1,Lima,Orgánico,1,at_risk,3,Inactivos,0.882,🚨 Intervención urgente: llamada + descuento 20%
C00321,3,17,284.6,4492.37,1429,4.1,5,1,1,Trujillo,Orgánico,0,champion,0,Champions,0.067,✅ Programa de fidelización estándar
C00322,173,3,87.21,307.14,1650,2.8,2,1,5,Arequipa,Email,1,lost,3,Inactivos,0.774,🚨 Intervención urgente: llamada + descuento 20%
C00323,57,6,185.54,858.83,1645,3.7,5,0,0,Lima,Social,1,at_risk,1,Leales,0.87,🚨 Intervención urgente: llamada + descuento 20%
C00324,125,2,93.88,175.86,180,2.7,1,0,5,Piura,Email,0,lost,3,Inactivos,0.136,✅ Programa de fidelización estándar
C00325,143,2,113.52,227.31,785,2.7,1,0,5,Trujillo,Paid Search,1,lost,3,Inactivos,0.167,✅ Programa de fidelización estándar
C00326,212,1,92.97,121.1,759,3.4,4,0,2,Arequipa,Orgánico,1,lost,3,Inactivos,0.945,🚨 Intervención urgente: llamada + descuento 20%
C00327,42,6,96.89,528.32,44,4.5,4,0,1,Arequipa,Directo,1,at_risk,3,Inactivos,0.914,🚨 Intervención urgente: llamada + descuento 20%
C00328,23,11,138.48,1398.99,130,4.6,2,0,0,Lima,Social,0,loyal,1,Leales,0.086,✅ Programa de fidelización estándar
C00329,192,1,68.04,82.34,809,2.9,2,0,4,Lima,Paid Search,1,lost,3,Inactivos,0.952,🚨 Intervención urgente: llamada + descuento 20%
C00330,60,7,150.4,1139.23,1441,4.5,2,0,0,Lima,Directo,0,at_risk,3,Inactivos,0.197,✅ Programa de fidelización estándar
C00331,230,3,42.45,157.19,1088,3.6,2,0,2,Trujillo,Email,0,lost,3,Inactivos,0.933,🚨 Intervención urgente: llamada + descuento 20%
C00332,40,10,160.24,1707.3,380,3.5,2,0,0,Lima,Email,1,loyal,1,Leales,0.127,✅ Programa de fidelización estándar
C00333,30,9,166.8,1584.75,986,3.2,2,0,1,Lima,Email,0,loyal,1,Leales,0.139,✅ Programa de fidelización estándar
C00334,5,1,92.43,85.9,312,3.4,6,0,0,Lima,Social,1,new,4,Nuevos,0.864,🚨 Intervención urgente: llamada + descuento 20%
C00335,195,2,52.53,86.54,666,3.3,2,1,6,Lima,Email,0,lost,3,Inactivos,0.98,🚨 Intervención urgente: llamada + descuento 20%
C00336,6,2,167.23,312.85,1789,3.6,1,0,1,Cusco,Orgánico,1,new,4,Nuevos,0.084,✅ Programa de fidelización estándar
C00337,130,4,79.63,349.1,1726,2.8,1,1,4,Trujillo,Paid Search,0,lost,3,Inactivos,0.172,✅ Programa de fidelización estándar
C00338,95,2,125.65,258.08,554,3.2,1,0,0,Lima,Directo,1,at_risk,3,Inactivos,0.809,🚨 Intervención urgente: llamada + descuento 20%
C00339,175,2,48.42,89.89,194,2.8,6,1,4,Lima,Orgánico,1,lost,3,Inactivos,0.91,🚨 Intervención urgente: llamada + descuento 20%
C00340,4,1,76.52,93.07,457,3.8,5,0,0,Lima,Paid Search,0,new,4,Nuevos,0.154,✅ Programa de fidelización estándar
C00341,84,4,96.64,422.0,1311,3.7,3,1,0,Lima,Paid Search,1,at_risk,3,Inactivos,0.899,🚨 Intervención urgente: llamada + descuento 20%
C00342,147,1,61.2,80.2,963,2.8,5,0,2,Lima,Paid Search,0,lost,3,Inactivos,0.433,📧 Newsletter personalizado + recomendaciones
C00343,40,13,233.21,3255.01,472,3.5,2,1,1,Lima,Email,1,loyal,1,Leales,0.791,🚨 Intervención urgente: llamada + descuento 20%
C00344,61,7,87.07,670.58,655,2.9,3,0,1,Lima,Directo,0,at_risk,3,Inactivos,0.033,✅ Programa de fidelización estándar
C00345,187,1,92.11,88.59,1173,2.1,1,0,3,Arequipa,Orgánico,1,lost,3,Inactivos,0.973,🚨 Intervención urgente: llamada + descuento 20%
C00346,7,6,244.71,1802.05,98,4.6,1,0,2,Arequipa,Orgánico,0,loyal,1,Leales,0.037,✅ Programa de fidelización estándar
C00347,34,12,213.83,2187.78,303,3.4,4,1,1,Lima,Orgánico,1,loyal,1,Leales,0.905,🚨 Intervención urgente: llamada + descuento 20%
C00348,16,8,163.63,1303.71,589,3.3,2,1,0,Lima,Social,0,loyal,1,Leales,0.1,✅ Programa de fidelización estándar
C00349,25,10,193.01,2186.35,878,4.3,2,0,0,Arequipa,Email,1,loyal,1,Leales,0.756,🚨 Intervención urgente: llamada + descuento 20%
C00350,36,14,265.53,3815.53,1375,3.2,4,1,0,Lima,Paid Search,0,loyal,1,Leales,0.083,✅ Programa de fidelización estándar
C00351,66,5,99.85,452.27,1415,4.3,5,1,0,Cusco,Social,1,at_risk,3,Inactivos,0.876,🚨 Intervención urgente: llamada + descuento 20%
C00352,8,1,99.59,88.8,599,3.2,4,1,3,Arequipa,Social,0,new,4,Nuevos,0.054,✅ Programa de fidelización estándar
C00353,81,5,116.28,649.48,619,3.6,6,1,1,Lima,Social,0,at_risk,3,Inactivos,0.414,📧 Newsletter personalizado + recomendaciones
